UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
ChainInfo,@ChainDotInfo,2019-10-14T23:09:12.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月15日","106 #BTC ($886,785) withdrawn from #Binance hot wallet (1NDyJ...obu1s) to unknown address (3Mnyw...SfB5B) 
    
Tx: https://chain.info/a065fb2271c844531a8f76ce571a95dbb152cf65376f3d5a2f54dea3152749fa…
ALT",,,,,['https://pbs.twimg.com/media/EG3-1jmXkAYJJos?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1183882478353899526
ChainInfo,@ChainDotInfo,2019-10-14T22:54:16.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月15日","345 #BTC ($2,886,270) withdrawn from #Huobi wallet (multiple addresses) to unknown address (16A5W...rD5sS) 
    
Tx: https://chain.info/49db46a1b6eb0cced0af82979838685dc328f23c4509318b51ca36cd78704ecb…
ALT",,,,,['https://pbs.twimg.com/media/EG37anrX0AE1WSa?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1183878716981764096
ChainInfo,@ChainDotInfo,2019-10-14T22:15:34.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月15日","147.77 #BTC ($1,234,523) withdrawn from #Bitstamp wallet (multiple addresses) to unknown address (3N4RJ...AZwfd) 
    
Tx: https://chain.info/c95d2015ca1a43ff4d15309d8eebaf2ecd01241e0618e4ec6bfa391c1474c963…
ALT
1",,,1,,['https://pbs.twimg.com/media/EG3yj2jX4AI7hEu?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1183868979829452800
ChainInfo,@ChainDotInfo,2019-10-15T22:26:09.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月16日","207 #BTC ($1,692,846) deposited from multiple unknown addresses to #Bitstamp wallet (37k5U...SqVid)
    
Tx: https://chain.info/22a6a47f9d16ada62f05448a57e94dfe0deb05d464b4a38ed6aa05fc952a7a52…
ALT",,,,,['https://pbs.twimg.com/media/EG8-kgfXUAsXvxY?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184234028695769089
ChainInfo,@ChainDotInfo,2019-10-15T22:46:50.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月16日","200 #BTC ($1,634,280) withdrawn from #Huobi wallet (multiple addresses) to unknown address (16A5W...rD5sS) 
    
Tx: https://chain.info/662cc750bf236ee1989d547fffa71518c6400566204dfc7bac250c2a5a2dcc2e…
ALT",,,,,['https://pbs.twimg.com/media/EG9DTi_XUAAiqvm?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184239235471155202
ChainInfo,@ChainDotInfo,2019-10-15T23:34:08.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月16日","289.46 #BTC ($2,371,337) withdrawn from #Bitstamp wallet (multiple addresses) to unknown address (31om8...GVmZ8) 
    
Tx: https://chain.info/50f8e67fab922de7c999805d1b825a0e9d55d1614ea5e9f1abeec962465e9c32…
ALT",,,,,['https://pbs.twimg.com/media/EG9OIVjWoAAYMQA?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184251137517592576
ChainInfo,@ChainDotInfo,2019-10-16T22:40:29.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月17日","265.07 #BTC ($2,120,012) withdrawn from #Bitstamp hot wallet (37k5U...SqVid) to unknown address (3QGwH...mDwEi) 
    
Tx: https://chain.info/e09fea7cb9e148d2a113bccde970319fea6be8cf03a69c8c885a377423c914ed…
ALT",,,,,['https://pbs.twimg.com/media/EHCLcOMXUAA6xrD?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184600024203890694
ChainInfo,@ChainDotInfo,2019-10-16T22:36:19.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月17日","226 #BTC ($1,807,503) deposited from multiple unknown addresses to #Bitstamp wallet (37k5U...SqVid)
    
Tx: https://chain.info/926727035d9d40635efebda663e52e4f8648cf56af2a91794ffc5ee8595c8195…
ALT",,,,,['https://pbs.twimg.com/media/EHCKfTSXUAAIeF-?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184598977896992768
ChainInfo,@ChainDotInfo,2019-10-16T21:17:13.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月17日","185.59 #BTC ($1,486,986) withdrawn from #Huobi wallet (multiple addresses) to unknown address (16A5W...rD5sS) 
    
Tx: https://chain.info/91c8cd820b310cf927aa4b1d4b16569512eaf241c1861d3aa01bff3106266a76…
ALT",,,,,['https://pbs.twimg.com/media/EHB4YphXUAAVvQN?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184579072468406272
ChainInfo,@ChainDotInfo,2019-10-17T22:53:17.000Z,"ChainInfo
@ChainDotInfo
·
2019年10月18日","200 #BTC ($1,615,112) deposited from unknown address (15xZv...o5cLA) to #Huobi wallet (16tEH...4PJF9)
    
Tx: https://chain.info/c8c5f42ae8b65954ba17e9a9fb2070692f05b81f107922418b050ad980b909ca…
ALT",,,,,['https://pbs.twimg.com/media/EHHX9ddW4AAdjzL?format=jpg&name=small'],https://twitter.com/ChainDotInfo/status/1184965632711888898
