UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
ChainInfo,@ChainDotInfo,2020-02-01T23:10:39.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月2日","120 #BTC ($1,128,624) deposited from unknown address (3FWLR...Ye84x) to #Binance wallet (1PdGN...ToGBB)
    
Tx: https://chain.info/a2651505327c492ab55882e6e1ea0eb2c0a37c2f6cf16fe4f580364858ed49c8…
ALT
1
1",,1,,1,['https://pbs.twimg.com/media/EPueDa_WoAMY1i4?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1223745507807375360
ChainInfo,@ChainDotInfo,2020-02-01T23:18:23.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月2日","244.07 #BTC ($2,300,403) withdrawn from #Bitstamp wallet (multiple addresses) to unknown address (364c6...J7Gai) 
    
Tx: https://chain.info/106e8ef30aa055c4283806ddcfb654766a96b34331d8d10e8d3eff4d7642ce46…
ALT
1",,,,1,['https://pbs.twimg.com/media/EPuf0pPWAActBR6?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1223747453268217859
ChainInfo,@ChainDotInfo,2020-02-01T23:08:10.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月2日","200 #BTC ($1,880,528) deposited from multiple unknown addresses to #Bitstamp wallet (3CwqX...FWR3F)
    
Tx: https://chain.info/1022ef8accb15d54d1d6416617032d26e83023a9cc4b879cfe6ac2f83d86f9e3…
ALT
1",,,,1,['https://pbs.twimg.com/media/EPudfEjWsAI7j7I?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1223744883304910848
ChainInfo,@ChainDotInfo,2020-02-02T23:06:45.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月3日","236.65 #BTC ($2,223,148) withdrawn from #Bitstamp hot wallet (37k5U...SqVid) to unknown address (38jWA...VCyt6) 
    
Tx: https://chain.info/31fc36eae358836fc97863b01ac76c7038c14d76e8991e9869c2051a04ec1c05…
ALT
1",,,,1,['https://pbs.twimg.com/media/EPzmv8KWoAEntxW?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224106912997945344
ChainInfo,@ChainDotInfo,2020-02-02T20:17:42.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月3日","201.4 #BTC ($1,907,147) withdrawn from #Bitstamp wallet (multiple addresses) to unknown address (3NvGm...6pkMT) 
    
Tx: https://chain.info/1f447c9e09215c8746e8568e671cbf1adc533d5109bef59ebbabaa9897a6c868…
ALT
1",,,,1,['https://pbs.twimg.com/media/EPzADiLVAAAcH_B?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224064368180113408
ChainInfo,@ChainDotInfo,2020-02-02T20:12:42.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月3日","118 #BTC ($1,117,389) transferred from #Kraken wallet (multiple addresses) to #Binance deposit wallet (1AynR...3yQuw) 
    
Tx: https://chain.info/cb02dbae4de4fb6b6ebf2e7811d5b60428d365bec1f9df6107baf504ac6d5eac…
ALT
1
1",,1,,1,['https://pbs.twimg.com/media/EPy-6XBUYAAHlkl?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224063111197491202
ChainInfo,@ChainDotInfo,2020-02-03T21:58:28.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月4日","197.67 #BTC ($1,838,328) withdrawn from #Bitstamp hot wallet (3NuyX...fQw1X) to unknown address (3FMRd...UFzfr) 
    
Tx: https://chain.info/0a3ab91fe98d1ff8fd67fc1e79f84eae016e5ddfe603f1651d9c56e5d949ad7b…
ALT
1",,,,1,['https://pbs.twimg.com/media/EP4gtT-UYAIrukQ?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224452114660769793
ChainInfo,@ChainDotInfo,2020-02-03T23:36:13.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月4日","200 #BTC ($1,862,300) deposited from multiple unknown addresses to #Binance wallet (1PJES...BmXsz)
    
Tx: https://chain.info/e429774f759c78901cbd6a41154ca7c690683edac484ce3f398ef64ff3625f04…
ALT
1
1",,1,,1,['https://pbs.twimg.com/media/EP43FWJWAAAM_WL?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224476716715954183
ChainInfo,@ChainDotInfo,2020-02-03T21:33:42.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月4日","242.24 #BTC ($2,257,821) withdrawn from #Bitstamp wallet (multiple addresses) to unknown address (38z3w...ozUJa) 
    
Tx: https://chain.info/789c63f3871d7874a18887d31e521b9bd9f2262568ccb2cd7facadaf28b0c754…
ALT
1",,,,1,['https://pbs.twimg.com/media/EP4bCreUYAQi4lm?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224445885204951042
ChainInfo,@ChainDotInfo,2020-02-04T23:21:57.000Z,"ChainInfo
@ChainDotInfo
·
2020年2月5日","100 #BTC ($919,350) transferred from #Huobi wallet (multiple addresses) to #OKEX deposit wallet (3KBZa...GLP2L) 
    
Tx: https://chain.info/e08e5a06afe6a273bd7f4dc650e85bdf720e3826e6cd773ab8baa374bb510586…
ALT
1",,,,1,['https://pbs.twimg.com/media/EP99aHQWkAEyi1F?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1224835513951162369
