UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
ChainInfo,@ChainDotInfo,2021-04-14T09:54:57.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月14日","1000 #BTC ($63,671,000) deposited from unknown address (1Ec3r...Jvz3u) to #Binance wallet (1FyHt...XRUnw)
    
Tx: https://chain.info/93ba45bd2001b887a8f4bc21634a20c47ce461e9bde4cc06949243df4d7b4da1…
ALT",,,,,['https://pbs.twimg.com/media/Ey7QSJ1WEAIH7sN?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382271148117913605
ChainInfo,@ChainDotInfo,2021-04-14T12:02:35.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月14日","900 #BTC ($57,899,687) withdrawn from #Binance hot wallet (1FyHt...XRUnw) to unknown address (3JaJ9...UU6d6) 
    
Tx: https://chain.info/9d20ae805e6afcbfdf66c3ef2adf3d8d11958e4a31258b77c098666dfa82ed95…
ALT",,,,,['https://pbs.twimg.com/media/Ey7tfoqWUAAc51p?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382303265791078404
ChainInfo,@ChainDotInfo,2021-04-14T08:58:02.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月14日","1500 #BTC ($95,796,000) withdrawn from #Binance hot wallet (1NDyJ...obu1s) to unknown address (1tqA7...vJ8VT) 
    
Tx: https://chain.info/e6e3794cf1c97f7ea60715ec1e6ff1631e03a3994830f781e8bfbd52e071fdd3…
ALT
1",,,,1,['https://pbs.twimg.com/media/Ey7DQdXWQAEIUmK?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382256824997543936
ChainInfo,@ChainDotInfo,2021-04-15T23:30:00.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月16日","613.76 #BTC ($38,775,579) withdrawn from #OKEX hot wallet (bc1qu...h89l2) to unknown address (3FupZ...XsBnE) 
    
Tx: https://chain.info/5a035504e4174246162eac8d0c318293ff07e1b8526bb23f871d2267c4ae645e…
ALT
1",,,,1,['https://pbs.twimg.com/media/EzDUbMhXAAInN7S?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382838651068022788
ChainInfo,@ChainDotInfo,2021-04-15T18:49:08.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月16日","700 #BTC ($43,907,469) withdrawn from #Binance hot wallet (1NDyJ...obu1s) to unknown address (1F3Cp...mWqfb) 
    
Tx: https://chain.info/0cd555878b687c629b66e6300a22a17f3ba6d1cd107f5b093ba2ea6f585dd5df…
ALT",,,,,['https://pbs.twimg.com/media/EzCUI3RWUAINABu?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382767967411257357
ChainInfo,@ChainDotInfo,2021-04-15T17:46:42.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月16日","5577.8 #BTC ($348,528,833) transferred from multiple addresses to address (18Ntf...bH4Kk)  
    
Tx: https://chain.info/dbf26ef01e5cd4983360bbba9d3366bb1a55eac651a6a378710b413f0d520cc8…
ALT",,,,,['https://pbs.twimg.com/media/EzCF2WzXAAMbfSi?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1382752256584470533
ChainInfo,@ChainDotInfo,2021-04-16T15:23:07.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月16日","600 #BTC ($36,740,400) deposited from unknown address (1Fw3v...PAAMa) to #Binance wallet (1KCae...As1Vt)
    
Tx: https://chain.info/ee1f93a9ef17984dfc68d9da352576970b66fb3f95fc76dfb064ff1cb02648e9…
ALT",,,,,['https://pbs.twimg.com/media/EzGukukWYAQJNEC?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1383078508675674128
ChainInfo,@ChainDotInfo,2021-04-16T15:20:09.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月16日","732.15 #BTC ($44,845,640) withdrawn from #Binance hot wallet (1Bejp...1c5DF) to unknown address (3CnBk...HV2uw) 
    
Tx: https://chain.info/03cf73120035d0ac869f8db4bb47d780aab73899ba0f7ec6db771412650bc043…
ALT",,,,,['https://pbs.twimg.com/media/EzGt5MRWQAkr5i-?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1383077760546050050
ChainInfo,@ChainDotInfo,2021-04-16T18:07:03.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月17日","858 #BTC ($52,750,614) withdrawn from #OKEX wallet (multiple addresses) to unknown address (1KiJk...sVFmk) 
    
Tx: https://chain.info/f586e5251aa91ba7d5d4f71aeb958102b70c3cd0795faf8a496aa927fbe077e1…
ALT",,,,,['https://pbs.twimg.com/media/EzHUGDnXIAMurFS?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1383119763258417152
ChainInfo,@ChainDotInfo,2021-04-17T21:26:41.000Z,"ChainInfo
@ChainDotInfo
·
2021年4月18日","500 #BTC ($30,367,000) transferred from #Bitfinex cold wallet (3JZq4...rF97j) to #Bitfinex hot wallet (1Kr6Q...a9i1g) 
    
Tx: https://chain.info/316e27b76327ba0949e9004a6cb92eda44c5bf7d78b07ddca3bbc91ff0a719e6…
ALT
1",,,,1,['https://pbs.twimg.com/media/EzNLX_OUUAkKKts?format=jpg&name=900x900'],https://twitter.com/ChainDotInfo/status/1383532389943549957
